"UserName","Description","DelayedAutoStart","BinaryPathName","StartupType","Name","RequiredServices","CanPauseAndContinue","CanShutdown","CanStop","DisplayName","DependentServices","MachineName","ServiceName","ServicesDependedOn","StartType","ServiceHandle","Status","ServiceType","Site","Container"
"NT AUTHORITY\LocalService","로컬 또는 원격 SNMP(Simple Network Management Protocol) 에이전트가 만든 트랩 메시지를 받아서, 이 컴퓨터에서 실행 중인 SNMP 관리 프로그램에게 메시지를 전달합니다. 이 서비스를 중지하면 이 컴퓨터에 있는 SNMP 기반 프로그램이 SNMP 트랩 메시지를 받지 않습니다. 이 서비스를 사용하지 않도록 설정하면 관련된 모든 서비스는 사용할 수 없습니다.","False","C:\WINDOWS\System32\snmptrap.exe","Manual","SNMPTrap","System.ServiceProcess.ServiceController[]","False","False","False","SNMP 트랩","System.ServiceProcess.ServiceController[]",".","SNMPTrap","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess",,
"LocalSystem","이 서비스는 인쇄 작업을 스풀링하고 프린터와의 상호 작용을 처리합니다.  이 서비스를 끄면 프린터를 인쇄하거나 표시할 수 없습니다.","False","C:\WINDOWS\System32\spoolsv.exe","Automatic","Spooler","System.ServiceProcess.ServiceController[]","False","False","True","Print Spooler","System.ServiceProcess.ServiceController[]",".","Spooler","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, InteractiveProcess",,
"NT AUTHORITY\NetworkService","Windows 및 Windows 응용 프로그램의 디지털 라이선스를 다운로드, 설치 및 적용할 수 있도록 합니다. 이 서비스를 사용하지 않으면 운영 체제 및 정품 응용 프로그램이 알림 모드에서 실행될 수도 있습니다. 소프트웨어 보호 서비스를 해제하지 않는 것이 좋습니다.","True","C:\WINDOWS\system32\sppsvc.exe","AutomaticDelayedStart","sppsvc","System.ServiceProcess.ServiceController[]","False","False","False","Software Protection","System.ServiceProcess.ServiceController[]",".","sppsvc","System.ServiceProcess.ServiceController[]","Automatic",,"Stopped","Win32OwnProcess",,
"NT AUTHORITY\LOCALSERVICE","Provides SQL Server connection information to client computers.","False","""C:\Program Files (x86)\Microsoft SQL Server\90\Shared\sqlbrowser.exe""","Automatic","SQLBrowser","System.ServiceProcess.ServiceController[]","True","True","True","SQL Server Browser","System.ServiceProcess.ServiceController[]",".","SQLBrowser","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"NT AUTHORITY\NETWORKSERVICE","Manages communication and data transfer between SQL Server and external data sources.","True","""C:\Program Files\Microsoft SQL Server\MSSQL16.MSSQLSERVER\MSSQL\Binn\Polybase\mpdwsvc.exe"" -dms -Polybase","Disabled","SQLPBDMS","System.ServiceProcess.ServiceController[]","False","False","False","SQL Server PolyBase Data Movement (MSSQLSERVER)","System.ServiceProcess.ServiceController[]",".","SQLPBDMS","System.ServiceProcess.ServiceController[]","Disabled","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess",,
"NT AUTHORITY\NETWORKSERVICE","Creates, coordinates and executes the parallel query plan against external data sources.","False","""C:\Program Files\Microsoft SQL Server\MSSQL16.MSSQLSERVER\MSSQL\Binn\Polybase\mpdwsvc.exe"" -dweng -Polybase","Disabled","SQLPBENGINE","System.ServiceProcess.ServiceController[]","False","False","False","SQL Server PolyBase Engine (MSSQLSERVER)","System.ServiceProcess.ServiceController[]",".","SQLPBENGINE","System.ServiceProcess.ServiceController[]","Disabled","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess",,
"NT Service\SQLSERVERAGENT","Executes jobs, monitors SQL Server, fires alerts, and allows automation of some administrative tasks.","False","""C:\Program Files\Microsoft SQL Server\MSSQL16.MSSQLSERVER\MSSQL\Binn\SQLAGENT.EXE"" -i MSSQLSERVER","Manual","SQLSERVERAGENT","System.ServiceProcess.ServiceController[]","False","False","False","SQL Server Agent (MSSQLSERVER)","System.ServiceProcess.ServiceController[]",".","SQLSERVERAGENT","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess",,
"NT Service\SQLTELEMETRY","CEIP service for Sql server ","True","""C:\Program Files\Microsoft SQL Server\MSSQL16.MSSQLSERVER\MSSQL\Binn\sqlceip.exe"" -Service ","Disabled","SQLTELEMETRY","System.ServiceProcess.ServiceController[]","False","False","False","SQL Server CEIP service (MSSQLSERVER)","System.ServiceProcess.ServiceController[]",".","SQLTELEMETRY","System.ServiceProcess.ServiceController[]","Disabled","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess",,
"LocalSystem","Provides the interface to backup/restore Microsoft SQL server through the Windows VSS infrastructure.","False","""C:\Program Files\Microsoft SQL Server\90\Shared\sqlwriter.exe""","Manual","SQLWriter","System.ServiceProcess.ServiceController[]","False","False","False","SQL Server VSS Writer","System.ServiceProcess.ServiceController[]",".","SQLWriter","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess",,
"NT Service\SSASTELEMETRY","CEIP service for Sql Server Analysis Services","True","""C:\Program Files\Microsoft SQL Server\MSAS16.MSSQLSERVER\OLAP\Bin\sqlceip.exe"" -Service MSSQLSERVER  MSAS","Disabled","SSASTELEMETRY","System.ServiceProcess.ServiceController[]","False","False","False","SQL Server Analysis Services CEIP (MSSQLSERVER)","System.ServiceProcess.ServiceController[]",".","SSASTELEMETRY","System.ServiceProcess.ServiceController[]","Disabled","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess",,
"NT AUTHORITY\LocalService","UPnP 장치와 같이 SSDP 검색 프로토콜을 사용하는 네트워크 장치 및 서비스를 검색하고 로컬 컴퓨터에서 실행하는 SSDP 장치 및 서비스를 알립니다. 이 서비스를 중지하면 SSDP 기반 장치가 검색되지 않습니다. 이 서비스를 사용하지 않으면 이 서비스와 관련된 모든 서비스를 시작할 수 없습니다.","False","C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p","Manual","SSDPSRV","System.ServiceProcess.ServiceController[]","False","True","True","SSDP Discovery","System.ServiceProcess.ServiceController[]",".","SSDPSRV","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","Agent to hold private keys used for public key authentication.","False","C:\WINDOWS\System32\OpenSSH\ssh-agent.exe","Automatic","ssh-agent","System.ServiceProcess.ServiceController[]","False","False","True","OpenSSH Authentication Agent","System.ServiceProcess.ServiceController[]",".","ssh-agent","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"LocalSystem","SSH protocol based service to provide secure encrypted communications between two untrusted hosts over an insecure network.","False","C:\WINDOWS\System32\OpenSSH\sshd.exe","Automatic","sshd","System.ServiceProcess.ServiceController[]","False","False","True","OpenSSH SSH Server","System.ServiceProcess.ServiceController[]",".","sshd","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
,,"False",,"Manual","SshdBroker","System.ServiceProcess.ServiceController[]","False","False","False","SshdBroker","System.ServiceProcess.ServiceController[]",".","SshdBroker","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32ShareProcess",,
"NT Authority\LocalService","VPN을 사용하여 원격 컴퓨터에 연결할 때 SSTP(Secure Socket Tunneling Protocol)를 지원합니다. 이 서비스를 사용하지 않도록 설정하면 사용자는 SSTP를 사용하여 원격 서버에 액세스할 수 없습니다.","False","C:\WINDOWS\system32\svchost.exe -k LocalService -p","Manual","SstpSvc","System.ServiceProcess.ServiceController[]","False","True","True","Secure Socket Tunneling Protocol Service","System.ServiceProcess.ServiceController[]",".","SstpSvc","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","응용 프로그램 모델에 대한 필수 인프라 지원을 제공합니다.","False","C:\WINDOWS\system32\svchost.exe -k appmodel -p","Automatic","StateRepository","System.ServiceProcess.ServiceController[]","False","True","True","State Repository Service","System.ServiceProcess.ServiceController[]",".","StateRepository","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"NT Authority\LocalService","스캐너 및 카메라에 이미지 인식 서비스를 제공합니다.","False","C:\WINDOWS\system32\svchost.exe -k imgsvc","Manual","StiSvc","System.ServiceProcess.ServiceController[]","False","False","False","Windows Image Acquisition (WIA)","System.ServiceProcess.ServiceController[]",".","StiSvc","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess",,
"LocalSystem","저장 공간 설정 및 외부 저장 공간 확장에 대한 서비스 활성화를 제공합니다.","True","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","AutomaticDelayedStart","StorSvc","System.ServiceProcess.ServiceController[]","False","False","True","Storage Service","System.ServiceProcess.ServiceController[]",".","StorSvc","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"LocalSystem","잠재적인 파일 시스템 손상을 검증합니다.","False","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Manual","svsvc","System.ServiceProcess.ServiceController[]","False","False","False","Spot Verifier","System.ServiceProcess.ServiceController[]",".","svsvc","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32ShareProcess",,
"LocalSystem","볼륨 섀도 복사본 서비스에서 사용하는 소프트웨어 기반 섀도 복사본을 관리합니다. 서비스가 중단되면 소프트웨어 기반 볼륨 섀도 복사본을 관리할 수 없습니다. 서비스를 사용하지 않도록 설정하면 관련된 모든 서비스를 시작할 수 없습니다.","False","C:\WINDOWS\System32\svchost.exe -k swprv","Manual","swprv","System.ServiceProcess.ServiceController[]","False","False","False","Microsoft Software Shadow Copy Provider","System.ServiceProcess.ServiceController[]",".","swprv","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess",,
"LocalSystem",,"False","""C:\WINDOWS\System32\SynaAssist64.exe""","Automatic","SynaAssist","System.ServiceProcess.ServiceController[]","False","False","False","SynaAssist Service","System.ServiceProcess.ServiceController[]",".","SynaAssist","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess",,
"LocalSystem","지속적으로 시스템 성능을 유지하고 향상시킵니다.","False","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Automatic","SysMain","System.ServiceProcess.ServiceController[]","False","True","True","SysMain","System.ServiceProcess.ServiceController[]",".","SysMain","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","WinRT 응용 프로그램의 백그라운드 작업 실행을 조정합니다. 이 서비스가 중지되었거나 사용하지 않도록 설정된 경우 백그라운드 작업이 트리거되지 않을 수 있습니다.","False","C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p","Automatic","SystemEventsBroker","System.ServiceProcess.ServiceController[]","False","False","True","System Events Broker","System.ServiceProcess.ServiceController[]",".","SystemEventsBroker","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32ShareProcess",,
"NT AUTHORITY\NetworkService","로컬 컴퓨터에서 그리고 LAN을 통해 서비스를 실행 중인 서버에서 전화 통신 장치를 제어하는 프로그램에 대해 TAPI(Telephony API)를 지원합니다.","False","C:\WINDOWS\System32\svchost.exe -k NetworkService -p","Manual","TapiSrv","System.ServiceProcess.ServiceController[]","False","False","False","Telephony","System.ServiceProcess.ServiceController[]",".","TapiSrv","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32ShareProcess",,
"LocalSystem","Launches Thunderbolt(TM) control application","False","C:\WINDOWS\ThunderboltService.exe","Automatic","TbtHostControllerService","System.ServiceProcess.ServiceController[]","False","True","True","Thunderbolt(TM) Application Launcher","System.ServiceProcess.ServiceController[]",".","TbtHostControllerService","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"NT Authority\NetworkService","사용자가 원격 컴퓨터에 대화형으로 연결할 수 있습니다. 원격 데스크톱 및 원격 데스크톱 세션 호스트 서버는 이 서비스에 종속됩니다. 이 컴퓨터의 원격 사용을 금지하려면 시스템 속성 제어판 항목의 [원격] 탭에 있는 확인란의 선택을 취소하십시오.","False","C:\WINDOWS\System32\svchost.exe -k NetworkService","Manual","TermService","System.ServiceProcess.ServiceController[]","False","True","True","Remote Desktop Services","System.ServiceProcess.ServiceController[]",".","TermService","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","텍스트 입력, 표현 입력, 터치 키보드, 필기, IME를 사용 설정합니다.","False","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Automatic","TextInputManagementService","System.ServiceProcess.ServiceController[]","False","False","False","Text Input Management Service","System.ServiceProcess.ServiceController[]",".","TextInputManagementService","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess, Win32ShareProcess",,
